ticker,status,sector,industry,last_date,last_close,data_points,rising_2day,declining_2day,rising_7day,declining_7day,pct_2d,pct_1d,pct_3d,pct_5d,pct_21d,pct_63d,pct_252d,avg_1y,avg_2y,avg_5y,avg_max,cum_return_from_start_pct,ann_vol_pct,rsi,52w_high,52w_low,pct_from_52w_high,pct_from_52w_low,avg_volume_20d,volume_vs_avg
IVZ,ok,Financials,Asset Management & Custody Banks,2025-09-19,22.489999771118164,7567.0,False,True,False,False,1.4433905896391375,-0.7064011042243523,1.7647030901204896,0.26749650078488063,8.229061732281885,53.353318762611465,41.886609956483035,16.98469279011882,15.693968799431802,16.428089593626133,13.092163034327928,693.8341245875769,43.529918220408625,62.295106315286716,22.649999618530273,11.860222816467285,-0.7064011042243521,89.62544059367926,3999015.0,156.9757802858954
MGM,ok,Consumer Discretionary,Casinos & Gaming,2025-09-19,35.79999923706055,9418.0,False,True,False,False,1.44516380930102,-0.38953643572038343,1.2443399861825188,3.617945087128027,-1.4045775735101351,6.01124889481659,-3.78930363371196,35.09191223539679,38.058966122849085,38.21557557810644,20.143124835876986,1286.1078568870894,48.43372699179472,23.6092132505176,41.9900016784668,25.790000915527344,-14.74161036907172,38.813485716111394,4418235.0,62.257100403215304
MLM,ok,Materials,Construction Materials,2025-09-19,618.5700073242188,7950.0,False,True,False,False,1.4564786772382599,-0.29497372950172407,1.4448303295554021,0.4400386511731691,3.1308804943126045,15.083811380051749,16.495798362795465,546.8658414437951,533.5542678984685,423.00398077023254,135.07354676624513,3688.5266724055696,32.28264036687786,51.75192472198461,631.1199951171875,451.2486877441406,-1.9885264117861525,37.079624633711916,393485.0,60.3364804249209
TMO,ok,Health Care,Life Sciences Tools & Services,2025-09-19,479.5799865722656,11472.0,False,True,False,False,1.4683420169132821,-0.3159466871681893,-0.24129543738266035,0.1148191860611103,-2.990945586105953,20.642023258183094,-21.166299425329683,496.9409152939025,521.5833669855865,527.1711164340851,102.5143911307275,28486.175462042713,31.79270485757372,42.78327199314562,618.069580078125,389.9100036621094,-22.40679657593795,22.997610235171862,1645930.0,157.69018123492495
ALGN,ok,Health Care,Health Care Supplies,2025-09-19,131.38999938964844,6197.0,False,True,False,False,1.5064871071250874,-0.8901017344627893,-0.32620839832960824,-0.12921721807542808,-8.490041987706466,-27.72429493253573,-48.100016792141616,191.92928329406982,227.37658069527174,347.68457040968974,122.73602342317042,678.6074037905092,59.945858786498974,36.02960276344088,257.1700134277344,129.00999450683594,-48.90928470298911,1.8448220945287994,1289300.0,77.19692856588847
FFIV,ok,Information Technology,Communications Equipment,2025-09-19,328.69000244140625,6615.0,False,True,False,False,1.5070581265575145,-0.9373072531584925,1.5321382901653857,2.182357298047921,4.084991148366024,14.474278846460443,53.13548424155379,273.81418430282775,225.3569985421941,194.674984342733,94.12032682263121,4319.361377363445,58.83884740173417,62.71048524857115,334.5899963378906,213.57000732421875,-1.7633503574703946,53.902697555478774,443865.0,187.63250087301319
CPB,ok,Consumer Staples,Packaged Foods & Meats,2025-09-19,33.43000030517578,13258.0,False,True,False,False,1.518372290817771,-0.4170372085824714,-0.38736907865175585,0.6018680881570537,3.210870438792668,6.291580253079876,-32.508174941239545,37.76704599752844,39.84640802493389,41.35514895627453,16.39657072824516,4865.213163505561,24.62400097323798,58.35189706939354,49.233882904052734,30.2757511138916,-32.09960634158319,10.418401113876568,7877660.0,81.01695173439829
AXP,ok,Financials,Consumer Finance,2025-09-19,341.1199951171875,13438.0,False,True,False,False,1.5238080705915147,-0.1609793920832936,4.305279539011386,4.85997899764703,10.609598530564735,14.532042796614641,29.925370167734044,292.3124777501323,248.7402150209097,188.97213782778212,39.52141239461152,27632.434789300045,34.73000154884664,60.01219708350593,341.6700134277344,230.80728149414062,-0.16097939208329376,47.794295270466726,2777400.0,210.7150572477857
NTRS,ok,Financials,Asset Management & Custody Banks,2025-09-19,131.5,11472.0,False,True,False,False,1.5757710337846786,-0.5445478853848273,1.740812379110257,1.6071718903437615,3.4700283642634444,18.29903300175775,49.17477273004622,107.05479473706735,92.15192292746208,89.7645118342843,32.3355400779543,36975.8668161664,29.62793195835275,53.51925402564287,132.22000122070312,83.33705139160156,-0.5445478853848222,57.79295979897381,1150930.0,157.23545306838815
HPE,ok,Information Technology,"Technology Hardware, Storage & Peripherals",2025-09-19,24.989999771118164,2495.0,False,True,False,False,1.5853633479705476,-0.9904912926586906,2.832833308152205,1.5853633479705476,19.40142888492442,39.87785256151224,42.052642483810864,19.54006379344074,18.1261335566314,15.234351264823015,12.946985300557168,241.55901398299275,36.167473892900844,80.56579916123127,25.239999771118164,12.353860855102539,-0.9904912926586952,102.2849379981198,24433920.0,34.627190397611194
DVA,ok,Health Care,Health Care Services,2025-09-19,130.16000366210938,7521.0,False,True,False,False,1.6875028610229492,-0.05374496485135438,0.03843136693817417,-2.2602647354679095,-5.28306986142616,-4.951072483146691,-20.74046846024492,149.059004156713,135.7326046771131,115.12246827411045,47.476264571623666,3094.1106688194354,40.63007661197723,33.50698135237501,177.35000610351562,127.69000244140625,-26.608401926900637,1.934373226938066,867540.0,261.6202134771884
ELV,ok,Health Care,Managed Health Care,2025-09-19,313.7099914550781,6011.0,False,True,False,False,1.6954033592088358,-0.652372812574209,1.1967714371219795,0.6254752464625257,1.748964065156411,-15.779716785700149,-41.226053801952254,384.6550911831191,437.6695620345311,418.8435139625695,160.3763951717409,1809.9699002248194,30.73484468942554,47.78496043549588,530.17236328125,273.16943359375,-40.82867890104283,14.840810455249878,2098675.0,48.54134156074665
MU,ok,Information Technology,Semiconductors,2025-09-19,162.72999572753906,10407.0,False,True,False,False,1.7126008752415878,-3.6473466068867366,2.461899145577018,3.4980602616887735,38.83627420751055,31.782502898933252,84.25676764846082,103.00468092230686,100.13509461419957,81.04364712830562,23.46883115990826,11928.106834137672,60.219741152967885,88.28370819582719,168.88999938964844,64.65914154052734,-3.647346606886738,151.6736100270407,21728470.0,71.35168744048708
XYZ,ok,Financials,Transaction & Payment Processing Services,2025-09-19,77.02999877929688,2472.0,False,True,False,False,1.7434945328046236,-0.43945192608924044,1.6495117710948026,5.708790827388799,3.842003858716936,21.135396437268316,14.406648870412253,72.26446224683784,68.64322068534835,112.3012419506243,81.00115689220551,489.3649623404438,57.50205985374197,40.98133935670555,98.91999816894531,46.529998779296875,-22.128992918360694,65.5491098219644,5729690.0,32.58134384233702
CRL,ok,Health Care,Life Sciences Tools & Services,2025-09-19,155.38999938964844,6348.0,False,True,False,False,1.7482963250417871,-1.0191770479206053,2.499995470676253,1.6351625416837212,-2.625643810834233,5.38487799643248,-24.644782343048732,164.84171295166016,191.0427436146063,240.36024687092774,95.60681906960336,606.3181790438565,35.36028654047064,39.34338786828337,220.69000244140625,99.75,-29.589017322656076,55.77944800967261,838735.0,52.61077694384997
STLD,ok,Materials,Steel,2025-09-19,139.27000427246094,7251.0,False,True,False,False,1.7683581008500537,-0.40760303229159245,-0.2863849801161611,6.597788579160824,11.016347278127526,11.042691498387281,23.55236088902426,128.45398037367133,124.09665513086034,92.17910914360338,25.957099255356784,4592.662003038088,47.28369837179116,62.17556725390814,152.4929962158203,108.79383087158203,-8.671212627132814,28.012777155399878,1327930.0,111.63766162373014
SNA,ok,Industrials,Industrial Machinery & Supplies & Components,2025-09-19,337.239990234375,13258.0,False,True,False,False,1.7714322973362728,-0.6627588632132198,0.9670310392842607,1.0941556810916353,4.35697066861882,11.01992298203065,23.51856699558961,324.34558081151954,294.1330853684048,239.40526357881583,50.056452686447855,10628.084813397874,29.511495834461094,61.48546732733653,364.1776428222656,273.5931701660156,-7.396844127808626,23.263307351473227,290975.0,239.99484491794826
KEY,ok,Financials,Regional Banks,2025-09-19,19.079999923706055,9540.0,False,True,False,False,1.9775566934177924,-0.26136559986416064,2.415463141228269,0.10493419897208422,5.840820866631402,19.332906267371918,20.660356153413815,16.740474864306204,14.84455958227988,14.934096189441195,9.679932244693708,1189.0341528174345,40.20837838541829,48.30697772144225,19.229999542236328,12.918444633483887,-0.7800292360944561,47.695798256175216,30109620.0,45.74378554096663
SMCI,ok,Information Technology,"Technology Hardware, Storage & Peripherals",2025-09-19,45.810001373291016,4650.0,False,True,False,False,2.0267256491909302,-0.2829718269568904,2.0040114204782578,1.8000030517578036,7.5099758674071815,1.0812040639152087,4.260552732603151,40.13538261048822,50.583974193626084,24.7518200741452,7.982206884943029,5129.452288420348,61.50598897962263,72.03302922042772,60.709999084472656,18.010000228881836,-24.542905511247984,154.35869400949565,25580315.0,12.041231704926236
BX,ok,Financials,Asset Management & Custody Banks,2025-09-19,187.6199951171875,4591.0,False,True,False,False,2.1784119956256287,-0.5617964806767795,2.1227922221703555,3.4573966377993592,14.075511476052881,37.091284561551106,24.28399206296019,158.70026975228967,138.10908952716804,106.76172921915723,41.40505586527864,1313.995647050892,44.72833431223093,75.17070236837992,194.8004150390625,118.50883483886719,-3.6860393343798274,58.31730636141062,3612040.0,104.95343351679382
DASH,ok,Consumer Discretionary,Specialized Consumer Services,2025-09-19,265.2900085449219,1200.0,False,True,False,False,2.3298007887837535,-1.037042079808126,0.8362203951706837,2.833551921579369,8.805676554735498,20.33475481529814,104.25777530905273,197.4421314984204,153.5566003697056,129.07230000813803,129.07230000813803,39.98734432729481,58.18971235142709,72.79347856270132,270.989990234375,132.47999572753906,-2.103391968287574,100.24910711087468,3185395.0,235.41209175000276
MTCH,ok,Communication Services,Interactive Media & Services,2025-09-19,38.5099983215332,8225.0,False,True,False,False,2.447454549642969,-0.15556487883267023,2.8579052726270593,2.0132405868429126,4.052958843630283,26.632491296432104,9.070910383100038,32.89274503700287,33.27430416054091,70.32470777839612,21.721974355165358,13123.608323319797,49.73354041337606,61.01692114719545,38.77000045776367,26.871686935424805,-0.6706271167412469,43.31068389593983,3613570.0,135.05287015333866
CFG,ok,Financials,Regional Banks,2025-09-19,53.54999923706055,2764.0,False,True,False,False,2.4488210600479565,-0.16778552127512114,4.73302976411325,3.3384784878899287,9.711120119663175,29.503578001955578,37.29392552755642,43.387186863507885,37.45257330225192,35.23514370250094,28.485624135316886,239.60351517836833,37.21369662908058,60.74450499622081,53.63999938964844,33.594383239746094,-0.16778552127511592,59.401644182306704,4250030.0,114.06201838575258
ON,ok,Information Technology,Semiconductors,2025-09-19,51.06999969482422,6385.0,False,True,False,False,2.5502017614862815,-1.4663363098225912,3.04680847395411,5.822630482846947,3.2342802398223958,-3.3131389816563717,-28.493417804328136,54.641234986810574,64.96166996737834,60.8964569568634,19.649637323538588,112.79166539510092,60.7131414567566,57.12909147371148,74.69999694824219,31.950000762939453,-31.63319708003552,59.84350070521155,7575550.0,139.51396268257753
HWM,ok,Industrials,Aerospace & Defense,2025-09-19,190.22999572753906,2233.0,False,True,False,False,2.6107105851583823,-0.8392413683723454,1.477642651480271,2.4008135611262915,10.63742760639177,9.816425505459026,101.67220701577322,140.37693862611079,103.74735564123802,62.18294475033025,42.59596075928377,1271.9855666485334,40.27085010640408,74.89964484096045,192.01303100585938,94.41609954833984,-0.9286011834612945,101.48046428262344,2301330.0,100.79693047064092
PODD,ok,Health Care,Health Care Equipment,2025-09-19,330.8399963378906,4618.0,False,True,False,False,2.675189337884487,-0.8005796976260915,-0.38840469874952266,-3.2008901868101125,-0.6486497483811915,9.134093022895273,40.460221519998015,278.65561709460985,230.96403532236755,252.18083610656154,102.7902728572662,1972.932302926878,50.83074302867184,43.413001219011605,352.82000732421875,227.7899932861328,-6.229808551114823,45.239038627264925,618640.0,66.25177809388336
CMI,ok,Industrials,Construction Machinery & Heavy Transportation Equipment,2025-09-19,423.6400146484375,13258.0,False,True,False,False,2.8801825985475427,-0.6449494372581355,1.973813826025994,3.258835886804312,7.430382246799638,35.49300927067356,43.37112439218631,342.5730228500062,298.89261464901995,246.41944304545214,48.374718946701336,21404.276172572274,34.44280685895541,69.54700870077349,426.3900146484375,264.2615966796875,-0.6449494372581405,60.31085105488604,814020.0,95.83056927348221
APTV,ok,Consumer Discretionary,Automotive Parts & Equipment,2025-09-19,85.27999877929688,3479.0,False,True,False,False,2.8957548327861904,-0.10542809463451874,2.5986476916997736,3.007607001128232,13.479703323664705,27.188657565707807,21.44687738079043,65.18733070951059,72.23608344591872,102.06401271880812,75.22249369554116,421.9415811050182,36.76941936131692,74.05855282983211,85.37000274658203,47.91999816894531,-0.10542809463451698,77.96327637291692,2436875.0,114.29494742241602
KKR,ok,Financials,Asset Management & Custody Banks,2025-09-19,148.9199981689453,3820.0,False,True,False,False,3.1301969968926535,-0.2812362255554368,3.1444750883737216,3.892843570262916,7.842712809228325,21.62589984540697,17.000580829741363,135.38027428250865,113.61698116507256,77.16226245643227,36.11842640781902,2439.855302649922,35.288276646810054,65.87006965323351,166.38265991210938,92.52449035644531,-10.495481772192251,60.9519788709341,3259000.0,169.71463639153112
GLW,ok,Information Technology,Electronic Components,2025-09-19,79.55999755859375,11019.0,False,True,False,False,3.4859526546830555,-0.07536446360001392,1.092758124142179,3.271023641120574,23.660216657322273,58.438118418883576,87.71393163853996,50.76908964179901,41.72234721781008,36.313730047007276,13.415853092237484,10207.909054697753,40.62649553631338,88.45915348891232,79.62000274658203,38.693214416503906,-0.07536446360001813,105.61744160665762,9707950.0,10.876137598566116
CAT,ok,Industrials,Construction Machinery & Heavy Transportation Equipment,2025-09-19,466.5400085449219,16037.0,False,True,False,False,3.5237218199462905,-0.0899398059451606,5.870604835568183,8.115503435031023,10.925131982957637,29.881581774486698,33.99450369143542,371.57503287630726,339.3440090353873,255.7212150598028,39.658507659866856,100095.33447525423,29.51274629228288,85.89783802982569,466.9599914550781,271.63226318359375,-0.08993980594516365,71.75426920092764,2622805.0,93.17867702707599
LULU,ok,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2025-09-19,169.6199951171875,4567.0,False,True,False,False,3.755810833199158,-0.0824690116509208,4.484414773636236,6.09870538424242,-14.385221432668782,-25.431927635761763,-36.80563585449843,293.68087628733116,334.9879922127392,342.7905731444146,146.96760675195586,1111.5713936941963,49.19085086435755,27.324612630936386,421.1600036621094,159.8699951171875,-59.725521501972636,6.0987053842424155,7622825.0,3.316027850567216
MPWR,ok,Information Technology,Semiconductors,2025-09-19,916.3599853515625,5241.0,False,True,False,False,4.409453933323926,-0.15472595828877056,6.923988292918604,9.856854875590404,10.903211261546364,33.88340326992194,6.529678560635777,700.7726839225131,686.2673955655714,522.9858559408005,162.96535553183406,10740.142932793744,47.236190786717934,73.5534737249144,936.7351684570312,454.2252502441406,-2.17512737768032,101.74131333716696,512660.0,140.31521866344167
KLAC,ok,Information Technology,Semiconductor Materials & Equipment,2025-09-19,1044.81005859375,11329.0,False,True,False,False,5.550230206751383,-0.17960264431072792,5.475640375590163,8.380535406493305,18.9392622933791,23.186336827776422,42.630350137492215,759.5561183002366,705.7979484542938,486.7340612958191,76.4538149312816,171372.5470060053,50.91078960905244,86.89845119607322,1046.68994140625,573.8965454101562,-0.1796026443107247,82.0554709642028,922970.0,71.93408236454056
COIN,ok,Financials,Financial Exchanges & Data,2025-09-19,342.4599914550781,1115.0,False,True,False,False,6.831792507885015,-0.19526518176782304,4.437189360029903,6.011633976122721,12.50697295396186,11.051295814466421,110.80947854014948,263.35370584313137,219.7670977461646,176.72156078184668,176.72156078184668,4.319481152829696,87.34961380733792,72.95953927261897,419.7799987792969,151.47000122070312,-18.419173745548186,126.09096764717675,8690775.0,52.57902776219612
CRWD,ok,Information Technology,Systems Software,2025-09-19,502.54998779296875,1578.0,False,True,False,False,12.805833399095112,-0.015919680294929073,12.937654587906744,15.237326475450708,19.89168396932792,5.511232557790868,87.0162196747752,394.57015869626963,336.4204070316868,243.71870607631223,209.34576985319305,766.4654961947737,56.870082539642134,85.64967738410415,514.0999755859375,267.1199951171875,-2.2466423539127445,88.13641695841466,4103995.0,72.7682416767077
INTC,ok,Information Technology,Semiconductors,2025-09-19,29.579999923706055,11472.0,False,True,False,False,18.79518223644061,-3.2384683709557938,17.055794965837556,22.840531633828665,25.658448484573483,40.32258079109909,37.77364168478145,22.100358514671782,28.871411727389567,35.96951763189522,15.09572462028742,16197.548471548751,40.60828950238796,75.21696314863631,30.56999969482422,18.1299991607666,-3.238468370955791,63.15499885801046,104506035.0,115.32402411018654
